"status","message","data__total","data__result__value","data__result__time","data__result__date","data__result__span","data__average","data__location_id","data__commodity_id","data__legend","data__commodity_name","stat__|","stat__|__total","stat__|__nb_data","stat__|__avg"
"","","","10000","January 24, 2017","2017-01-24","24","","","","","","January 24, 2017","10000","1","10000"
"","","","10000","January 25, 2017","2017-01-25","25","","","","","","January 25, 2017","10000","1","10000"
"","","","15000","January 26, 2017","2017-01-26","26","","","","","","January 26, 2017","15000","1","15000"
"","","","15000","January 27, 2017","2017-01-27","27","","","","","","January 27, 2017","15000","1","15000"
"","","","10000","January 28, 2017","2017-01-28","28","","","","","","January 28, 2017","10000","1","10000"
"","","","10167","January 31, 2017","2017-01-31","31","","","","","","January 31, 2017","10167","1","10167"
"","","","10200","February 1, 2017","2017-02-01","32","","","","","","February 1, 2017","10200","1","10200"
"","","","10000","February 2, 2017","2017-02-02","33","","","","","","February 2, 2017","10000","1","10000"
"","","","10000","February 3, 2017","2017-02-03","34","","","","","","February 3, 2017","10000","1","10000"
"","","","10000","February 4, 2017","2017-02-04","35","","","","","","February 4, 2017","10000","1","10000"
"","","","0","February 6, 2017","2017-02-06","37","","","","","","February 6, 2017","0","1","0"
"","","","12875","February 7, 2017","2017-02-07","38","","","","","","February 7, 2017","12875","1","12875"
"","","","13667","February 8, 2017","2017-02-08","39","","","","","","February 8, 2017","13667","1","13667"
"","","","10200","February 9, 2017","2017-02-09","40","","","","","","February 9, 2017","10200","1","10200"
"","","","10167","February 10, 2017","2017-02-10","41","","","","","","February 10, 2017","10167","1","10167"
"","","","10200","February 11, 2017","2017-02-11","42","","","","","","February 11, 2017","10200","1","10200"
"","","","10000","February 13, 2017","2017-02-13","44","","","","","","February 13, 2017","10000","1","10000"
"","","","10400","February 14, 2017","2017-02-14","45","","","","","","February 14, 2017","10400","1","10400"
"","","","10250","February 15, 2017","2017-02-15","46","","","","","","February 15, 2017","10250","1","10250"
"","","","10000","February 16, 2017","2017-02-16","47","","","","","","February 16, 2017","10000","1","10000"
"","","","10167","February 17, 2017","2017-02-17","48","","","","","","February 17, 2017","10167","1","10167"
"","","","10200","February 18, 2017","2017-02-18","49","","","","","","February 18, 2017","10200","1","10200"
"","","","10333","February 21, 2017","2017-02-21","52","","","","","","February 21, 2017","10333","1","10333"
"","","","15250","February 22, 2017","2017-02-22","53","","","","","","February 22, 2017","15250","1","15250"
"","","","13231","February 23, 2017","2017-02-23","54","","","","","","February 23, 2017","13231","1","13231"
"","","","15250","February 24, 2017","2017-02-24","55","","","","","","February 24, 2017","15250","1","15250"
"","","","15250","February 27, 2017","2017-02-27","58","","","","","","February 27, 2017","15250","1","15250"
"","","","10286","February 28, 2017","2017-02-28","59","","","","","","February 28, 2017","10286","1","10286"
"","","","10250","March 1, 2017","2017-03-01","60","","","","","","March 1, 2017","10250","1","10250"
"","","","10167","March 2, 2017","2017-03-02","61","","","","","","March 2, 2017","10167","1","10167"
"","","","10143","March 3, 2017","2017-03-03","62","","","","","","March 3, 2017","10143","1","10143"
"","","","0","March 5, 2017","2017-03-05","64","","","","","","March 5, 2017","0","1","0"
"","","","10143","March 6, 2017","2017-03-06","65","","","","","","March 6, 2017","10143","1","10143"
"","","","10250","March 7, 2017","2017-03-07","66","","","","","","March 7, 2017","10250","1","10250"
"","","","10250","March 8, 2017","2017-03-08","67","","","","","","March 8, 2017","10250","1","10250"
"","","","10333","March 9, 2017","2017-03-09","68","","","","","","March 9, 2017","10333","1","10333"
"","","","10333","March 10, 2017","2017-03-10","69","","","","","","March 10, 2017","10333","1","10333"
"","","","10286","March 13, 2017","2017-03-13","72","","","","","","March 13, 2017","10286","1","10286"
"","","","10286","March 14, 2017","2017-03-14","73","","","","","","March 14, 2017","10286","1","10286"
"","","","10250","March 15, 2017","2017-03-15","74","","","","","","March 15, 2017","10250","1","10250"
"","","","10222","March 16, 2017","2017-03-16","75","","","","","","March 16, 2017","10222","1","10222"
"","","","10222","March 17, 2017","2017-03-17","76","","","","","","March 17, 2017","10222","1","10222"
"","","","10000","March 20, 2017","2017-03-20","79","","","","","","March 20, 2017","10000","1","10000"
"","","","10000","March 21, 2017","2017-03-21","80","","","","","","March 21, 2017","10000","1","10000"
"","","","10000","March 22, 2017","2017-03-22","81","","","","","","March 22, 2017","10000","1","10000"
"","","","10000","March 23, 2017","2017-03-23","82","","","","","","March 23, 2017","10000","1","10000"
"","","","10000","March 24, 2017","2017-03-24","83","","","","","","March 24, 2017","10000","1","10000"
"","","","20000","March 27, 2017","2017-03-27","86","","","","","","March 27, 2017","20000","1","20000"
"","","","10000","March 28, 2017","2017-03-28","87","","","","","","March 28, 2017","10000","1","10000"
"","","","10000","March 29, 2017","2017-03-29","88","","","","","","March 29, 2017","10000","1","10000"
"","","","10000","March 30, 2017","2017-03-30","89","","","","","","March 30, 2017","10000","1","10000"
"","","","10000","March 31, 2017","2017-03-31","90","","","","","","March 31, 2017","10000","1","10000"
"","","","10000","April 3, 2017","2017-04-03","93","","","","","","April 3, 2017","10000","1","10000"
"","","","10000","April 4, 2017","2017-04-04","94","","","","","","April 4, 2017","10000","1","10000"
"","","","10000","April 5, 2017","2017-04-05","95","","","","","","April 5, 2017","10000","1","10000"
"","","","10000","April 6, 2017","2017-04-06","96","","","","","","April 6, 2017","10000","1","10000"
"","","","10000","April 7, 2017","2017-04-07","97","","","","","","April 7, 2017","10000","1","10000"
"","","","10000","April 10, 2017","2017-04-10","100","","","","","","April 10, 2017","10000","1","10000"
"","","","10000","April 11, 2017","2017-04-11","101","","","","","","April 11, 2017","10000","1","10000"
"","","","10000","April 12, 2017","2017-04-12","102","","","","","","April 12, 2017","10000","1","10000"
"","","","10000","April 13, 2017","2017-04-13","103","","","","","","April 13, 2017","10000","1","10000"
"","","","10000","April 17, 2017","2017-04-17","107","","","","","","April 17, 2017","10000","1","10000"
"","","","10000","April 18, 2017","2017-04-18","108","","","","","","April 18, 2017","10000","1","10000"
"","","","10000","April 19, 2017","2017-04-19","109","","","","","","April 19, 2017","10000","1","10000"
"","","","10000","April 20, 2017","2017-04-20","110","","","","","","April 20, 2017","10000","1","10000"
"","","","10000","April 21, 2017","2017-04-21","111","","","","","","April 21, 2017","10000","1","10000"
"","","","10000","April 25, 2017","2017-04-25","115","","","","","","April 25, 2017","10000","1","10000"
"","","","10000","April 26, 2017","2017-04-26","116","","","","","","April 26, 2017","10000","1","10000"
"","","","7750","April 27, 2017","2017-04-27","117","","","","","","April 27, 2017","7750","1","7750"
"","","","10000","April 28, 2017","2017-04-28","118","","","","","","April 28, 2017","10000","1","10000"
"","","","10000","May 2, 2017","2017-05-02","122","","","","","","May 2, 2017","10000","1","10000"
"","","","10000","May 3, 2017","2017-05-03","123","","","","","","May 3, 2017","10000","1","10000"
"","","","10000","May 4, 2017","2017-05-04","124","","","","","","May 4, 2017","10000","1","10000"
"","","","10000","May 5, 2017","2017-05-05","125","","","","","","May 5, 2017","10000","1","10000"
"","","","10000","May 8, 2017","2017-05-08","128","","","","","","May 8, 2017","10000","1","10000"
"","","","10000","May 9, 2017","2017-05-09","129","","","","","","May 9, 2017","10000","1","10000"
"","","","10000","May 10, 2017","2017-05-10","130","","","","","","May 10, 2017","10000","1","10000"
"","","","10000","May 12, 2017","2017-05-12","132","","","","","","May 12, 2017","10000","1","10000"
"","","","10000","May 16, 2017","2017-05-16","136","","","","","","May 16, 2017","10000","1","10000"
"","","","10000","May 17, 2017","2017-05-17","137","","","","","","May 17, 2017","10000","1","10000"
"","","","10000","May 18, 2017","2017-05-18","138","","","","","","May 18, 2017","10000","1","10000"
"","","","10000","May 19, 2017","2017-05-19","139","","","","","","May 19, 2017","10000","1","10000"
"","","","10000","May 21, 2017","2017-05-21","141","","","","","","May 21, 2017","10000","1","10000"
"","","","10000","May 22, 2017","2017-05-22","142","","","","","","May 22, 2017","10000","1","10000"
"","","","10000","May 23, 2017","2017-05-23","143","","","","","","May 23, 2017","10000","1","10000"
"","","","10000","May 24, 2017","2017-05-24","144","","","","","","May 24, 2017","10000","1","10000"
"","","","10000","May 25, 2017","2017-05-25","145","","","","","","May 25, 2017","10000","1","10000"
"","","","10000","May 26, 2017","2017-05-26","146","","","","","","May 26, 2017","10000","1","10000"
"","","","10000","May 27, 2017","2017-05-27","147","","","","","","May 27, 2017","10000","1","10000"
"","","","8200","May 28, 2017","2017-05-28","148","","","","","","May 28, 2017","8200","1","8200"
"","","","10000","May 29, 2017","2017-05-29","149","","","","","","May 29, 2017","10000","1","10000"
"","","","10000","May 30, 2017","2017-05-30","150","","","","","","May 30, 2017","10000","1","10000"
"","","","10000","May 31, 2017","2017-05-31","151","","","","","","May 31, 2017","10000","1","10000"
"","","","10000","June 1, 2017","2017-06-01","152","","","","","","June 1, 2017","10000","1","10000"
"","","","10000","June 2, 2017","2017-06-02","153","","","","","","June 2, 2017","10000","1","10000"
"","","","128000","June 3, 2017","2017-06-03","154","","","","","","June 3, 2017","128000","1","128000"
"","","","1772000","June 4, 2017","2017-06-04","155","","","","","","June 4, 2017","1772000","1","1772000"
"","","","1000000","June 5, 2017","2017-06-05","156","","","","","","June 5, 2017","1000000","1","1000000"
"","","","416667","October 9, 2017","2017-10-09","282","","","","","","October 9, 2017","416667","1","416667"
"","","","1000000","October 17, 2017","2017-10-17","290","","","","","","October 17, 2017","1000000","1","1000000"
"","","","10000000","October 18, 2017","2017-10-18","291","","","","","","October 18, 2017","10000000","1","10000000"
"","","","100000","October 20, 2017","2017-10-20","293","","","","","","October 20, 2017","100000","1","100000"
"","","","120000","October 23, 2017","2017-10-23","296","","","","","","October 23, 2017","120000","1","120000"
"","","","10000","October 25, 2017","2017-10-25","298","","","","","","October 25, 2017","10000","1","10000"
"","","","10000","October 26, 2017","2017-10-26","299","","","","","","October 26, 2017","10000","1","10000"
"","","","10000","October 27, 2017","2017-10-27","300","","","","","","October 27, 2017","10000","1","10000"
"","","","10000","October 31, 2017","2017-10-31","304","","","","","","October 31, 2017","10000","1","10000"
"","","","10000","November 9, 2017","2017-11-09","313","","","","","","November 9, 2017","10000","1","10000"
"","","","10000","September 26, 2020","2020-09-26","270","","","","","","September 26, 2020","10000","1","10000"
"","","","21000","September 27, 2020","2020-09-27","271","","","","","","September 27, 2020","21000","1","21000"
"","","","15000","September 28, 2020","2020-09-28","272","","","","","","September 28, 2020","15000","1","15000"
"","","","22000","September 29, 2020","2020-09-29","273","","","","","","September 29, 2020","22000","1","22000"
"","","","4000","October 1, 2020","2020-10-01","275","","","","","","October 1, 2020","4000","1","4000"
"","","","15000","October 5, 2020","2020-10-05","279","","","","","","October 5, 2020","15000","1","15000"
"","","","18000","October 7, 2020","2020-10-07","281","","","","","","October 7, 2020","18000","1","18000"
"","","","15000","October 8, 2020","2020-10-08","282","","","","","","October 8, 2020","15000","1","15000"
"","","","30786","October 12, 2020","2020-10-12","286","","","","","","October 12, 2020","30786","1","30786"
"","","","15000","October 23, 2020","2020-10-23","297","","","","","","October 23, 2020","15000","1","15000"
"","","","12000","November 4, 2020","2020-11-04","309","","","","","","November 4, 2020","12000","1","12000"
"","","","14000","November 6, 2020","2020-11-06","311","","","","","","November 6, 2020","14000","1","14000"
"","","","15000","November 9, 2020","2020-11-09","314","","","","","","November 9, 2020","15000","1","15000"
"","","","2500","November 10, 2020","2020-11-10","315","","","","","","November 10, 2020","2500","1","2500"
